full_name,a,e,i,om,w,ma
       (2012 NN),2.576665447,0.626973541,4.627682377,237.5298603,6.36999685,22.11119923
       (2012 OO),1.696324793,0.38357511,4.835284598,160.9012029,179.8818008,273.3715102
       (2012 OQ),1.190812876,0.394958627,7.098541678,294.0849674,100.6882279,119.0006205
       (2012 OP4),2.117205715,0.658262272,20.6531223,143.6069371,262.8104708,237.7487269
       (2012 PS4),1.767950449,0.592520013,3.937547748,86.24040632,144.1902872,225.443799
       (2012 PP28),1.990028779,0.606442149,5.669603018,254.1022666,133.5947478,328.7459479
       (2012 QC8),2.819158526,0.758833632,5.679877782,22.29130408,47.67266614,264.5547432
       (2012 QQ10),1.934852383,0.468448709,3.961015322,65.55387821,227.9397307,50.41950745
       (2012 QG42),1.025678219,0.374449466,6.808959224,344.7826679,116.1720899,274.2678216
       (2012 QE50),1.732700272,0.440908387,11.90287705,193.9384545,224.8781784,197.8874962
       (2012 RG15),1.07675724,0.453356647,48.92718372,336.6291116,247.211236,208.5551456
       (2012 SD22),1.964130806,0.572492191,7.912032323,140.2454441,313.8557208,324.0315969
       (2012 TY52),1.6638002,0.553096388,9.629275323,221.6105203,252.859715,253.6843723
       (2012 TF53),1.426221835,0.368983589,6.128334108,201.0701829,282.3876995,226.5878188
       (2012 TO139),2.438398181,0.888574568,5.366850214,179.2383724,56.27158172,73.64866236
       (2012 TP139),1.467817306,0.464723183,2.341284233,271.8227518,3.310366757,271.3475323
       (2012 TJ146),2.686426026,0.644113523,5.166733096,41.6087768,54.66433549,282.0377736
       (2012 UZ33),2.229309749,0.580698954,3.355719631,85.91465821,224.7527848,194.4644117
       (2012 UR136),1.916667752,0.460325733,6.062190331,87.52935452,202.7777842,78.44473773
       (2012 UU136),1.16009806,0.211862592,35.59018069,36.09252197,227.7505946,288.9783512
       (2012 UR138),1.967559611,0.542797784,7.775041693,255.9276211,49.02300577,13.2060428
       (2012 UR158),2.238095347,0.855539397,3.216856514,287.6305815,238.149742,138.895031
       (2012 VK6),2.303163367,0.705448705,1.839905976,291.0201067,339.3128978,20.21139831
       (2012 VL6),2.343426466,0.565330749,8.728673468,19.46910027,19.2672518,90.71887265
       (2012 VO6),1.965023664,0.536031663,3.570026638,242.5332141,243.7687517,304.777972
       (2012 VF37),2.458776146,0.653485546,4.907903632,82.55150806,58.63786304,16.14882662
       (2012 VE46),0.713029545,0.36130069,6.674735984,8.777040457,190.5079026,10.15619145
       (2012 VC82),2.380823552,0.580699832,10.81336168,355.3474969,29.23469098,73.8806987
       (2012 XY6),2.007589245,0.491689662,7.792298609,348.3625197,173.2991183,259.2649937
       (2012 XO111),2.003517655,0.499539105,4.28426302,328.1099089,189.8176582,265.0994544
       (2012 XA133),1.327973899,0.697818473,4.06005631,225.6004652,77.9572567,139.0035024
       (2012 XJ134),2.566240696,0.73777971,2.464117209,237.1553475,124.3277501,353.2245731
       (2012 YO1),1.824688003,0.489799503,17.46506055,85.83362137,312.7027301,101.243375
       (2012 YQ1),1.995633949,0.564632416,5.154828606,120.1552911,42.08350583,281.3641214
       (2012 YO3),2.440806863,0.67211746,3.595683409,30.97366565,351.4025965,47.10286005
       (2012 YY6),1.52512495,0.681254462,4.028344331,22.62914642,317.7574807,112.6480014
       (2013 AN20),1.464677858,0.304889192,23.07207489,105.3623235,355.8135136,173.8568539
       (2013 AS27),1.104776707,0.228433309,33.59026137,105.2269137,253.4124959,24.27810365
       (2013 AX52),1.198115385,0.121989543,32.60181549,289.1221188,356.6229162,200.1988736
       (2013 AN60),1.893820631,0.582096983,6.947020676,248.5532652,125.6463191,42.77941765
       (2013 BC18),2.752854061,0.769994744,24.81432591,286.1914523,262.2865314,249.9830979
       (2013 BD18),2.325331153,0.660531581,17.32637759,285.8121972,250.9436609,71.16732887
       (2013 BO76),1.702784188,0.51980833,1.939557969,242.6326576,4.470145438,135.3637588
       (2013 EW27),2.457589583,0.594519303,24.18515016,302.1916852,205.6516304,4.120071621
       (2013 ED28),1.55019084,0.666418224,4.884925022,152.9472324,258.5283633,38.67066131
       (2013 ER89),1.695042785,0.535869955,26.98142158,0.963074222,283.6411001,144.177333
       (2013 EV108),2.397470984,0.634133342,8.415128436,33.34556879,215.2737586,15.47821711
       (2013 EO126),2.296424664,0.782321741,2.980252714,153.4806872,148.4922702,60.08833575
       (2013 FX7),1.265690522,0.309788451,5.218750493,211.5537597,28.84958855,124.055758
       (2013 FA8),1.928695207,0.67356026,3.116233456,165.4633043,281.0075669,342.421131
       (2013 FW13),1.120443691,0.361913593,23.41180178,175.8199572,272.3207326,247.6518136
       (2013 GY7),1.246752569,0.230653575,29.57425279,189.9066873,128.5967825,81.88970964
       (2013 GR38),1.789993658,0.55648093,4.588268575,218.6748882,68.37504167,46.91547733
       (2013 GS66),2.011017208,0.584045218,2.438324424,204.2836292,273.3983078,269.780575
       (2013 GG69),2.686148444,0.669752858,9.253608379,183.1912009,144.6844558,226.3426019
       (2013 GZ73),2.370779506,0.617576528,7.34235019,116.7731055,340.219287,76.56386949
       (2013 GA80),1.173807568,0.153487294,32.18446527,29.11759288,133.098661,45.17712426
       (2013 GH84),1.564511506,0.37123516,14.8994739,53.36798669,186.4292923,321.4607793
       (2013 HT15),1.100736921,0.422937948,2.92109175,23.45240746,315.7037517,150.9367664
       (2013 JM7),1.211193098,0.273871267,4.958623248,242.4902976,154.8285546,90.90680722
       (2013 JN7),1.71993923,0.640360677,2.257810155,297.5526152,167.4758618,178.6239609
       (2013 JM14),1.893798107,0.510865471,8.111310397,109.5323828,44.3128397,355.2842655
       (2013 JL22),1.187080166,0.5944821,3.063242146,37.9821993,69.05923219,2.676180491
       (2013 JR28),2.201658659,0.654867026,6.554366505,103.5751132,230.5138103,91.92676674
       (2013 KZ1),1.562496047,0.506719646,29.19658577,236.0328916,104.705727,274.5736057
       (2013 LE16),2.565742657,0.607486105,32.82138095,81.78326295,198.1678568,289.6294248
       (2013 LG16),1.600048492,0.408161198,11.14787682,232.8048134,209.5624127,64.93186426
       (2013 LM31),2.266421432,0.654861774,1.749713422,103.1718494,251.1282817,48.97910014
       (2013 LN31),2.25660666,0.801751503,23.1994086,100.8461326,278.7172097,59.83645224
       (2013 NV),0.958468716,0.51113308,29.29171737,275.6101194,227.792575,51.66666066
       (2013 NJ10),1.612934008,0.45774768,7.03957679,90.74738948,25.12950343,29.91348952
       (2013 NF19),1.669795973,0.695499367,27.33585259,283.4324173,262.9038746,185.8132185
       (2013 ND24),2.047787933,0.742653806,3.636909663,295.2028854,97.11480175,172.3744794
       (2013 OD4),1.88595612,0.776188268,12.20372219,127.3996917,299.32722,282.801691
       (2013 PV13),2.747741917,0.644837449,11.88878247,151.1370717,221.4724414,210.4903651
       (2013 QR1),1.949916826,0.736796733,45.62975163,151.5561756,279.3691364,229.3351543
       (2013 QU1),1.184003025,0.2493827,35.2411767,149.1442048,55.21987369,339.1236682
       (2013 QC11),1.511105926,0.618691947,2.144647876,250.5823196,332.5881294,11.96865699
       (2013 RZ73),1.368700398,0.533867238,25.12708562,355.5702526,262.3352024,231.499414
       (2013 RH74),2.284865942,0.593600075,5.476119987,200.4164374,227.7927439,16.66301669
       (2013 RJ74),2.811298924,0.724035123,22.44298372,348.3822806,124.4290292,167.1867825
       (2013 SW24),2.674327028,0.651615371,6.1426809,347.1581319,323.8575016,243.9843265
       (2013 TR132),1.450361378,0.361370652,31.9591883,35.39708912,330.0595611,54.52846268
       (2013 TE135),2.362500412,0.758672007,6.05342941,182.2700303,103.0960644,8.134262251
       (2013 TT135),2.145396322,0.601421229,6.486789461,341.4350272,327.2627518,120.127391
       (2013 TV135),2.425153472,0.594457613,6.74780765,333.3685697,23.78572206,329.3683338
       (2013 US3),1.202252942,0.185288596,12.31760957,39.57445931,134.1032488,30.37250843
       (2013 VO5),1.279597188,0.690817253,2.017462396,74.00232088,211.0852698,3.91545847
       (2013 VY13),1.731388501,0.514417051,5.519545248,261.2303638,87.11521859,62.61600144
       (2013 WR43),1.413170819,0.36706441,5.903431094,280.1865065,42.16619712,129.325258
       (2013 WT44),2.2599676,0.568257645,12.2059958,182.7310946,325.7846704,2.155889897
       (2013 WT45),1.630185511,0.466917665,9.336691209,33.09721806,121.9743855,101.4796699
       (2013 WR67),2.552892071,0.716427683,4.937526137,263.447749,74.95828251,273.8536731
       (2013 WF108),1.993359532,0.574230549,23.44401753,238.9980395,309.0294877,133.2471037
       (2013 XW3),1.736927669,0.480254424,4.62723014,70.53279924,284.320573,61.22558252
       (2013 XN24),2.687291005,0.622626266,13.99470612,279.2756552,173.0455029,217.9486919
       (2013 YC),2.496192826,0.942979125,2.803040335,262.3317129,34.50626477,288.5938973
       (2013 YP139),2.399574274,0.682871254,0.816912206,292.1092531,83.56850176,326.688638
       (2014 AF51),1.786445765,0.429321721,2.79187876,237.7681155,330.1155037,279.1883337
       (2014 BW2),1.885033034,0.477607346,16.54606305,163.2946189,26.47056327,210.4983514
       (2014 BX2),2.214974726,0.760737851,2.245469036,135.8301976,99.96130085,11.61591158
       (2014 CY4),2.652690019,0.818483408,15.02166171,126.6561043,289.3980236,224.9806669
       (2014 CD13),2.206899239,0.756565274,6.885301489,332.34378,284.4525715,12.77848353
       (2014 CU13),2.151579234,0.674417316,5.946624035,356.1703886,249.79853,38.08487861
       (2014 DM22),1.800697912,0.558914018,42.13563514,119.9292218,112.7396508,250.1672087
       (2014 EQ12),2.63783119,0.7442882,11.01275622,177.9561744,92.3991278,193.8706824
       (2014 EG45),1.608563275,0.498420613,25.50377604,164.1922122,296.2622512,139.3091717
       (2014 EQ49),1.147708138,0.206687278,15.15968116,11.50939415,50.37972819,246.0782946
       (2014 ER49),2.822852177,0.64280989,13.6850225,100.2751013,160.1356364,131.6152084
       (2014 FO47),0.752149557,0.271145034,19.19725966,358.6489938,347.4608291,309.6568929
       (2014 GE35),1.891874165,0.520500163,19.1600432,223.4324732,232.0556883,241.6835185
       (2014 HE124),1.959570175,0.848742405,18.73606483,204.3428115,229.7836014,21.08364808
       (2014 HQ124),0.850749154,0.259098485,26.37111782,257.556448,144.5127944,349.0760424
       (2014 HK129),1.704906665,0.490749765,6.687138828,93.97019455,44.99040173,19.28286632
       (2014 HV177),2.168699715,0.551831697,4.578794754,24.53414852,127.5428908,43.95824377
       (2014 JO25),2.065504787,0.886530115,25.16440288,30.2977444,49.9091982,96.73358444
       (2014 JS54),2.07427088,0.89400498,3.361196861,235.0549393,206.5394021,97.39858085
       (2014 JV55),2.455748544,0.692312191,41.44544328,59.78632364,106.3892851,270.6416153
       (2014 JN57),1.243259404,0.167751192,28.58460264,68.29022829,143.7220734,298.686296
       (2014 KM4),2.80646932,0.676560963,5.191538069,143.7866599,10.11990674,155.8498317
       (2014 KP4),2.322194309,0.820782483,9.324422025,249.0465265,235.9284794,323.3008585
       (2014 KS40),2.294171413,0.537658348,2.922881905,251.3877566,4.707230241,316.0639211
       (2014 KZ45),1.528966411,0.406383091,13.76277019,121.6357189,231.4664966,102.074058
       (2014 KE46),2.218820897,0.537581125,8.543780151,263.6748238,35.49984376,334.2464012
       (2014 KT76),2.485134352,0.700570637,4.429520656,207.9965855,298.3813946,264.2584435
       (2014 KP84),1.488583145,0.351282208,22.33897431,56.22622878,29.4867986,338.2156217
       (2014 KV86),2.633155985,0.64063173,25.58342705,130.972279,37.23292404,209.1678888
       (2014 KB91),2.330851107,0.576498949,4.936834507,201.8692261,127.0960566,284.8163542
       (2014 MP5),2.16513878,0.521596533,9.760347761,133.4126138,183.1100568,357.3187131
       (2014 MF6),2.445022502,0.613300217,4.33393475,89.84738335,234.650571,239.1172196
       (2014 MJ6),1.842516616,0.641924084,4.489974709,271.5260169,102.5051921,184.7357078
       (2014 MK55),1.370366106,0.370026932,2.934156605,162.9488404,207.7809294,311.6169204
       (2014 MV67),2.27185175,0.573879235,3.673796563,190.957893,314.5264403,49.07166722
       (2014 NB52),1.253230368,0.373582957,24.41286056,279.3995731,115.3359818,154.4675355
       (2014 NK52),2.201411639,0.838261297,2.544322544,256.284604,268.6112867,11.14142351
       (2014 NG65),1.363402475,0.385443211,8.348204031,97.37528185,305.2361261,305.116262
       (2014 OY1),2.579140615,0.624642893,23.01287658,76.31235196,186.7580031,209.1314574
       (2014 OT111),2.213479646,0.55377911,8.355746191,307.2122551,320.4219417,348.0866204
       (2014 OX299),2.207600824,0.85445643,6.464677342,154.3677975,283.1413877,323.1995421
       (2014 OM339),2.57749578,0.644523614,3.447416402,28.57381369,18.2215649,176.067724
       (2014 OJ392),1.168159594,0.29209315,35.3624405,316.9255149,242.1525943,106.2073799
       (2014 PS59),1.964438575,0.545740688,14.1366466,162.4937777,222.8093601,93.34735235
       (2014 PW59),2.42318306,0.692576965,2.267945509,301.0383914,289.5632901,261.5018573
       (2014 QC3),1.260544304,0.372859531,37.61919229,146.3608294,64.62165005,225.4282595
       (2014 QO296),1.835636017,0.468802748,10.93065792,193.5358484,30.64105918,224.3982371
       (2014 QO390),1.667335135,0.859096131,24.61194167,324.998117,232.485613,20.44016492
       (2014 QX432),1.366554843,0.58680486,6.439802056,111.8168622,68.62535914,87.11463675
       (2014 QL433),2.092072846,0.717696403,4.427494263,322.8139671,260.459161,62.53586665
       (2014 QK434),1.940720651,0.503042706,5.977118038,252.274149,166.1277797,83.62487843
       (2014 SS1),2.122856368,0.51847386,1.478784254,358.3160059,341.5564207,11.06422348
       (2014 SV141),2.130621339,0.522571115,7.803444226,158.5948334,141.692914,17.82659921
       (2014 SP142),1.16044051,0.4199346,5.572964985,125.1938326,81.20709209,100.1553892
       (2014 SM143),1.205704702,0.422711673,24.21143577,28.82744478,89.61911996,191.4603499
       (2014 SM260),2.259442461,0.884199376,7.781769178,336.6675326,247.1237985,323.2776511
       (2014 TN17),2.257361412,0.7023817,16.27772855,0.568826247,106.212987,278.7501165
       (2014 TY33),1.412962424,0.261623261,18.66276012,196.5490727,180.5340263,245.7990325
       (2014 TA36),2.833525379,0.708596435,6.148163113,229.378064,256.0697955,83.64069034
       (2014 UQ56),1.43722091,0.324003595,39.90460918,45.4273698,182.4431913,18.53648231
       (2014 UR116),2.068646443,0.727469321,6.573234564,5.935128243,286.8553563,39.29567076
       (2014 VL6),1.24339856,0.329122219,6.085937576,38.89170513,279.9086871,191.0932304
       (2014 WD7),2.259226505,0.75204113,2.308671624,218.9508444,308.553161,262.6851204
       (2014 WZ120),2.211634117,0.639808643,20.90829026,244.7915026,245.2508442,288.0540419
       (2014 WD201),2.095832235,0.502361337,8.468346349,105.7125487,199.8007128,63.60644714
       (2014 WT202),0.965576304,0.062992281,23.39198972,58.81745547,185.7561803,320.5190775
       (2014 WV363),1.845997602,0.515914981,5.526689193,77.96861544,210.040762,187.8357782
       (2014 WE365),1.230541449,0.50024184,7.237034527,130.9760393,67.33760331,70.8898842
       (2014 WG365),1.295915372,0.33336756,25.12159723,71.34897395,111.0756534,299.6793553
       (2014 WR367),2.427022238,0.662799809,7.252705042,49.64353926,311.8086549,229.6519771
       (2014 WK368),2.155301955,0.712327003,14.30280949,237.2064812,105.146141,345.7263563
       (2014 XJ3),2.13322994,0.72704873,1.223904261,22.34552073,161.6229363,316.4199126
       (2014 XL7),1.654001909,0.533356107,7.502170835,74.4785269,250.7568942,349.2569456
       (2014 YY8),2.127829675,0.595513863,20.01283183,14.36300422,134.639118,314.3438773
       (2014 YL14),2.753166014,0.764154675,5.916847473,67.90190775,290.9783864,123.1690644
       (2014 YR15),0.749641309,0.409263813,5.7091967,320.5685134,308.9623798,272.7869183
       (2014 YS34),1.553404304,0.385365582,6.881327756,210.1130021,321.8714387,353.8441682
       (2014 YW34),1.40670592,0.425403862,6.027429089,314.3275429,57.26420357,253.6373333
       (2015 AH),0.906877375,0.240492191,14.07069056,255.3192316,70.60371079,72.52497469
       (2015 AR45),1.385119186,0.701347689,9.232822421,114.3945772,239.580852,271.7865787
       (2015 AY245),1.127032651,0.109604788,13.59372409,143.6661694,13.04073907,316.2134115
       (2015 BS4),2.750843045,0.645266168,6.135971045,355.4425287,186.750445,96.28142287
       (2015 BZ310),2.033652035,0.553245309,4.082882764,305.1161193,271.4481425,343.9910108
       (2015 BL311),2.366060624,0.844242617,1.718173271,220.3792367,143.2118996,234.5823627
       (2015 BN311),1.415638306,0.323660386,16.81534236,98.58051062,228.1304334,309.9281041
